Atlas	Direct	PKN_filtering	Connect_all	Layer_types	Carnival_types	Steps_numbers	TopDown	Max_length1	Max_length1-2	Max_length1-3	Keep_only_connected	network_id	PKN_time	CARNIVAL_time	nodes	edges	n_components	clust_coeff	diameter	power_law_fit	longest_path_AMPK	longest_path_MTOR	longest_path_Perturbation	quantified_edges	significant_edges	carnival	computation_time	Precision	Recall	TP	FP	TN	RMSE
TRUE	TRUE	FALSE	TRUE	three	vanilla	three_step	NA	NA	NA	3;2;TRUE	NA	Network2133	67.72	121.69	101	363	1	0.097	13	0.031	1	6	NA	68	48	vanilla_three_step	189.41	0.83	0.44	15	3	19	82.12668060177927
FALSE	TRUE	FALSE	TRUE	three	vanilla	three_step	NA	NA	NA	3;2;TRUE	NA	Network2134	36.43	11.3	76	182	1	0.089	15	0.077	13	7	NA	36	27	vanilla_three_step	47.73	0.83	0.44	15	3	19	82.40220541217404
TRUE	FALSE	FALSE	TRUE	three	vanilla	three_step	NA	NA	NA	3;2;TRUE	NA	Network2135	69.62	74.46	103	393	1	0.098	11	0.048	1	6	NA	75	51	vanilla_three_step	144.07999999999998	0.83	0.44	15	3	19	82.12668060177927
FALSE	FALSE	FALSE	TRUE	three	vanilla	three_step	NA	NA	NA	3;2;TRUE	NA	Network2136	37.27	10.32	72	142	1	0.074	14	0.066	13	11	NA	33	23	vanilla_three_step	47.59	0.85	0.5	17	3	17	77.66112283504533
TRUE	TRUE	TRUE	FALSE	three	vanilla	three_step	NA	NA	NA	3;2;TRUE	NA	Network2137	60.71	32.14	93	251	1	0.099	9	0.101	4	7	NA	31	23	vanilla_three_step	92.85	0.81	0.38	13	3	21	87.68729953647791
FALSE	TRUE	TRUE	FALSE	three	vanilla	three_step	NA	NA	NA	3;2;TRUE	NA	Network2138	31.67	5.72	67	114	1	0.073	7	0.112	3	5	NA	22	14	vanilla_three_step	37.39	0.82	0.41	14	3	20	84.01680504168058
TRUE	FALSE	TRUE	FALSE	three	vanilla	three_step	NA	NA	NA	3;2;TRUE	NA	Network2139	62.14	26.1	95	262	1	0.099	14	0.084	11	7	NA	32	24	vanilla_three_step	88.24000000000001	0.81	0.38	13	3	21	87.76709235243014
FALSE	FALSE	TRUE	FALSE	three	vanilla	three_step	NA	NA	NA	3;2;TRUE	NA	Network2140	32.5	6.18	67	118	1	0.076	7	0.099	3	5	NA	22	14	vanilla_three_step	38.68	0.82	0.41	14	3	20	84.01680504168058
TRUE	TRUE	FALSE	FALSE	three	vanilla	three_step	NA	NA	NA	3;2;TRUE	NA	Network2141	67.44	21.57	88	220	1	0.079	15	0.085	14	7	NA	35	28	vanilla_three_step	89.00999999999999	0.81	0.38	13	3	21	87.5
FALSE	TRUE	FALSE	FALSE	three	vanilla	three_step	NA	NA	NA	3;2;TRUE	NA	Network2142	37.96	6	71	122	1	0.075	9	0.097	6	5	NA	23	15	vanilla_three_step	43.96	0.82	0.41	14	3	20	84.01680504168058
TRUE	FALSE	FALSE	FALSE	three	vanilla	three_step	NA	NA	NA	3;2;TRUE	NA	Network2143	69.3	31.79	87	225	1	0.08	15	0.048	14	6	NA	35	28	vanilla_three_step	101.09	0.81	0.38	13	3	21	87.5
FALSE	FALSE	FALSE	FALSE	three	vanilla	three_step	NA	NA	NA	3;2;TRUE	NA	Network2144	37.37	8.02	78	136	1	0.079	10	0.095	10	5	NA	24	15	vanilla_three_step	45.39	0.84	0.47	16	3	18	80.65883679558226
TRUE	TRUE	TRUE	TRUE	three	vanilla	one_step	FALSE	NA	NA	3;2;TRUE	NA	Network2145	62.400000000000006	26.55	78	183	1	0.077	9	0.074	1	7	NA	35	26	vanilla_one_step	88.95	0.8	0.35	12	3	22	89.44271909999159
FALSE	TRUE	TRUE	TRUE	three	vanilla	one_step	FALSE	NA	NA	3;2;TRUE	NA	Network2146	32.27	4.13	63	128	1	0.122	8	0.074	7	7	NA	24	16	vanilla_one_step	36.400000000000006	0.83	0.44	15	3	19	81.64965809277261
TRUE	FALSE	TRUE	TRUE	three	vanilla	one_step	FALSE	NA	NA	3;2;TRUE	NA	Network2147	63	30.77	78	187	1	0.077	9	0.089	1	7	NA	35	26	vanilla_one_step	93.77	0.8	0.35	12	3	22	89.44271909999159
FALSE	FALSE	TRUE	TRUE	three	vanilla	one_step	FALSE	NA	NA	3;2;TRUE	NA	Network2148	32.91	4.3	65	136	1	0.126	9	0.078	7	7	NA	24	16	vanilla_one_step	37.209999999999994	0.83	0.44	15	3	19	81.64965809277261
TRUE	TRUE	FALSE	TRUE	three	vanilla	one_step	FALSE	NA	NA	3;2;TRUE	NA	Network2149	68.39999999999999	21.88	76	172	1	0.081	9	0.09	1	7	NA	33	24	vanilla_one_step	90.28	0.8	0.35	12	3	22	89.44271909999159
FALSE	TRUE	FALSE	TRUE	three	vanilla	one_step	FALSE	NA	NA	3;2;TRUE	NA	Network2150	36.88	5.23	68	136	1	0.083	12	0.08	11	7	NA	24	17	vanilla_one_step	42.11	0.83	0.44	15	3	19	81.64965809277261
TRUE	FALSE	FALSE	TRUE	three	vanilla	one_step	FALSE	NA	NA	3;2;TRUE	NA	Network2151	69.6	28.4	77	186	1	0.083	9	0.069	1	7	NA	34	25	vanilla_one_step	98	0.8	0.35	12	3	22	89.44271909999159
FALSE	FALSE	FALSE	TRUE	three	vanilla	one_step	FALSE	NA	NA	3;2;TRUE	NA	Network2152	38.46	9.62	75	149	1	0.058	15	0.097	7	14	NA	27	20	vanilla_one_step	48.08	0.85	0.5	17	3	17	78.26237921249263
TRUE	TRUE	TRUE	FALSE	three	vanilla	one_step	FALSE	NA	NA	3;2;TRUE	NA	Network2153	61.2	6.3	74	168	1	0.092	12	0.075	6	12	NA	25	17	vanilla_one_step	67.5	0.8	0.35	12	3	22	89.44271909999159
TRUE	FALSE	TRUE	FALSE	three	vanilla	one_step	FALSE	NA	NA	3;2;TRUE	NA	Network2155	62.400000000000006	9.05	77	178	1	0.091	12	0.055	6	12	NA	25	17	vanilla_one_step	71.45	0.8	0.35	12	3	22	89.44271909999159
FALSE	FALSE	TRUE	FALSE	three	vanilla	one_step	FALSE	NA	NA	3;2;TRUE	NA	Network2156	32.69	4.37	67	132	1	0.08	9	0.129	3	6	NA	22	15	vanilla_one_step	37.059999999999995	0.82	0.41	14	3	20	84.01680504168058
TRUE	TRUE	FALSE	FALSE	three	vanilla	one_step	FALSE	NA	NA	3;2;TRUE	NA	Network2157	67.8	5.31	74	173	1	0.097	11	0.05	6	6	NA	27	19	vanilla_one_step	73.11	0.8	0.35	12	3	22	89.44271909999159
FALSE	TRUE	FALSE	FALSE	three	vanilla	one_step	FALSE	NA	NA	3;2;TRUE	NA	Network2158	36.45	5.85	71	136	1	0.078	9	0.106	6	6	NA	23	16	vanilla_one_step	42.3	0.82	0.41	14	3	20	84.01680504168058
TRUE	FALSE	FALSE	FALSE	three	vanilla	one_step	FALSE	NA	NA	3;2;TRUE	NA	Network2159	70.19999999999999	8.65	78	187	1	0.093	11	0.063	6	6	NA	27	19	vanilla_one_step	78.85	0.8	0.35	12	3	22	89.44271909999159
FALSE	FALSE	FALSE	FALSE	three	vanilla	one_step	FALSE	NA	NA	3;2;TRUE	NA	Network2160	37.07	10.89	75	145	1	0.074	13	0.094	13	6	NA	24	16	vanilla_one_step	47.96	0.84	0.47	16	3	18	80.98407900712077
TRUE	TRUE	TRUE	TRUE	three	vanilla	two_step	NA	NA	NA	4;2;TRUE	NA	Network2193	62.18	96.42	108	384	1	0.082	14	0.071	1	8	NA	51	35	vanilla_two_step	158.6	0.78	0.41	14	4	20	90.53575107228207
FALSE	TRUE	TRUE	TRUE	three	vanilla	two_step	NA	NA	NA	4;2;TRUE	NA	Network2194	38.81	11.08	95	219	1	0.076	16	0.07	14	8	NA	38	23	vanilla_two_step	49.89	0.78	0.41	14	4	20	87.84104611578832
TRUE	FALSE	TRUE	TRUE	three	vanilla	two_step	NA	NA	NA	4;2;TRUE	NA	Network2195	63.65	73.15	115	420	1	0.097	10	0.059	4	6	NA	64	42	vanilla_two_step	136.8	0.82	0.41	14	3	20	85.71498599153716
FALSE	FALSE	TRUE	TRUE	three	vanilla	two_step	NA	NA	NA	4;2;TRUE	NA	Network2196	39.51	10.07	85	188	1	0.12	14	0.063	10	7	NA	37	21	vanilla_two_step	49.58	0.78	0.41	14	4	20	87.25163163071636
TRUE	TRUE	FALSE	TRUE	three	vanilla	two_step	NA	NA	NA	4;2;TRUE	NA	Network2197	69.31	82.2	108	375	1	0.08	15	0.06	14	8	NA	55	39	vanilla_two_step	151.51	0.82	0.41	14	3	20	85.6672770253682
FALSE	TRUE	FALSE	TRUE	three	vanilla	two_step	NA	NA	NA	4;2;TRUE	NA	Network2198	42.97	11.36	91	213	1	0.07	16	0.072	4	8	NA	38	23	vanilla_two_step	54.33	0.78	0.41	14	4	20	88.19171036881968
TRUE	FALSE	FALSE	TRUE	three	vanilla	two_step	NA	NA	NA	4;2;TRUE	NA	Network2199	71.1	65.41	104	364	1	0.101	9	0.058	4	6	NA	60	38	vanilla_two_step	136.51	0.82	0.41	14	3	20	85.6672770253682
FALSE	FALSE	FALSE	TRUE	three	vanilla	two_step	NA	NA	NA	4;2;TRUE	NA	Network2200	44.56	15.51	97	255	1	0.106	12	0.071	10	7	NA	46	28	vanilla_two_step	60.07	0.79	0.44	15	4	19	87.32795661844418
TRUE	TRUE	TRUE	FALSE	three	vanilla	two_step	NA	NA	NA	4;2;TRUE	NA	Network2201	61.94	29.01	98	260	1	0.095	9	0.065	7	7	NA	35	26	vanilla_two_step	90.95	0.81	0.38	13	3	21	87.72684879784524
FALSE	TRUE	TRUE	FALSE	three	vanilla	two_step	NA	NA	NA	4;2;TRUE	NA	Network2202	38.29	6.24	90	168	1	0.068	11	0.074	9	5	NA	33	19	vanilla_two_step	44.53	0.82	0.41	14	3	20	85.96339850397344
TRUE	FALSE	TRUE	FALSE	three	vanilla	two_step	NA	NA	NA	4;2;TRUE	NA	Network2203	63.33	26.74	104	281	1	0.096	11	0.098	10	7	NA	37	28	vanilla_two_step	90.07	0.76	0.38	13	4	21	91.04419669388042
FALSE	FALSE	TRUE	FALSE	three	vanilla	two_step	NA	NA	NA	4;2;TRUE	NA	Network2204	39.42	5.24	87	171	1	0.072	11	0.072	11	6	NA	32	21	vanilla_two_step	44.66	0.82	0.41	14	3	20	84.01680504168058
TRUE	TRUE	FALSE	FALSE	three	vanilla	two_step	NA	NA	NA	4;2;TRUE	NA	Network2205	68.61	32.24	102	274	1	0.094	9	0.052	7	7	NA	35	26	vanilla_two_step	100.85	0.81	0.38	13	3	21	87.72684879784524
FALSE	TRUE	FALSE	FALSE	three	vanilla	two_step	NA	NA	NA	4;2;TRUE	NA	Network2206	42.94	5.4	82	141	1	0.08	6	0.058	3	5	NA	32	21	vanilla_two_step	48.34	0.81	0.38	13	3	21	86.60254037844386
TRUE	FALSE	FALSE	FALSE	three	vanilla	two_step	NA	NA	NA	4;2;TRUE	NA	Network2207	70.7	30.2	104	286	1	0.096	11	0.091	10	7	NA	37	28	vanilla_two_step	100.9	0.76	0.38	13	4	21	91.04419669388042
TRUE	TRUE	TRUE	TRUE	three	vanilla	three_step	NA	NA	NA	4;2;TRUE	NA	Network2209	62.15	169.15	102	396	1	0.092	11	0.053	1	8	NA	63	43	vanilla_three_step	231.3	0.79	0.44	15	4	19	86.7722943630168
FALSE	TRUE	TRUE	TRUE	three	vanilla	three_step	NA	NA	NA	4;2;TRUE	NA	Network2210	38.44	13.76	97	232	1	0.08	16	0.06	14	8	NA	43	28	vanilla_three_step	52.2	0.79	0.44	15	4	19	86.17946730396586
TRUE	FALSE	TRUE	TRUE	three	vanilla	three_step	NA	NA	NA	4;2;TRUE	NA	Network2211	63.67	90.53	121	518	1	0.102	13	0.071	4	6	NA	89	59	vanilla_three_step	154.2	0.79	0.44	15	4	19	85.77435000370238
FALSE	FALSE	TRUE	TRUE	three	vanilla	three_step	NA	NA	NA	4;2;TRUE	NA	Network2212	39.66	13.1	88	202	1	0.1	12	0.102	10	6	NA	39	25	vanilla_three_step	52.76	0.79	0.44	15	4	19	85.61033884385147
TRUE	TRUE	FALSE	TRUE	three	vanilla	three_step	NA	NA	NA	4;2;TRUE	NA	Network2213	69.09	93.82	123	494	1	0.08	15	0.054	12	7	NA	77	55	vanilla_three_step	162.91	0.79	0.44	15	4	19	85.96847647462657
FALSE	TRUE	FALSE	TRUE	three	vanilla	three_step	NA	NA	NA	4;2;TRUE	NA	Network2214	43.14	15.27	93	226	1	0.074	16	0.055	3	8	NA	43	28	vanilla_three_step	58.41	0.79	0.44	15	4	19	86.51809126974003
TRUE	FALSE	FALSE	TRUE	three	vanilla	three_step	NA	NA	NA	4;2;TRUE	NA	Network2215	71.53	82.37	115	472	1	0.104	12	0.06	4	6	NA	81	51	vanilla_three_step	153.9	0.79	0.44	15	4	19	85.90586747088967
FALSE	FALSE	FALSE	TRUE	three	vanilla	three_step	NA	NA	NA	4;2;TRUE	NA	Network2216	44.31	19.13	99	266	1	0.109	12	0.059	11	7	NA	51	33	vanilla_three_step	63.44	0.8	0.47	16	4	18	85.7669780154713
TRUE	TRUE	TRUE	FALSE	three	vanilla	three_step	NA	NA	NA	4;2;TRUE	NA	Network2217	61.93	34.66	98	252	1	0.101	9	0.073	7	7	NA	34	25	vanilla_three_step	96.59	0.81	0.38	13	3	21	87.72684879784524
FALSE	TRUE	TRUE	FALSE	three	vanilla	three_step	NA	NA	NA	4;2;TRUE	NA	Network2218	38.22	7.03	89	153	1	0.067	11	0.087	9	5	NA	29	16	vanilla_three_step	45.25	0.82	0.41	14	3	20	85.96339850397344
TRUE	FALSE	TRUE	FALSE	three	vanilla	three_step	NA	NA	NA	4;2;TRUE	NA	Network2219	63.03	28.97	106	282	1	0.095	11	0.103	10	7	NA	36	27	vanilla_three_step	92	0.76	0.38	13	4	21	91.08069395024127
TRUE	TRUE	FALSE	FALSE	three	vanilla	three_step	NA	NA	NA	4;2;TRUE	NA	Network2221	68.5	40	101	264	1	0.098	9	0.062	7	7	NA	34	25	vanilla_three_step	108.5	0.81	0.38	13	3	21	87.68729953647791
FALSE	TRUE	FALSE	FALSE	three	vanilla	three_step	NA	NA	NA	4;2;TRUE	NA	Network2222	43.1	6.7	81	125	1	0.081	6	0.092	3	5	NA	28	18	vanilla_three_step	49.8	0.81	0.38	13	3	21	86.60254037844386
TRUE	FALSE	FALSE	FALSE	three	vanilla	three_step	NA	NA	NA	4;2;TRUE	NA	Network2223	71.16	31.57	104	278	1	0.1	11	0.089	10	7	NA	36	27	vanilla_three_step	102.73	0.76	0.38	13	4	21	91.00833115637974
FALSE	FALSE	FALSE	FALSE	three	vanilla	three_step	NA	NA	NA	4;2;TRUE	NA	Network2224	44.15	9.86	89	151	1	0.074	11	0.11	11	5	NA	29	17	vanilla_three_step	54.01	0.84	0.47	16	3	18	80.65883679558226
TRUE	TRUE	TRUE	TRUE	three	vanilla	one_step	FALSE	NA	NA	4;2;TRUE	NA	Network2225	63.6	32.64	79	215	1	0.124	9	0.055	1	9	NA	39	27	vanilla_one_step	96.24	0.81	0.38	13	3	21	87.5
FALSE	TRUE	TRUE	TRUE	three	vanilla	one_step	FALSE	NA	NA	4;2;TRUE	NA	Network2226	38.06	7.87	76	170	1	0.122	13	0.073	11	8	NA	31	18	vanilla_one_step	45.93	0.79	0.44	15	4	19	91.7662935482247
TRUE	FALSE	TRUE	TRUE	three	vanilla	one_step	FALSE	NA	NA	4;2;TRUE	NA	Network2227	65.4	157.20000000000002	90	255	1	0.126	9	0.098	4	8	NA	47	31	vanilla_one_step	222.6	0.81	0.38	13	3	21	86.60254037844386
FALSE	FALSE	TRUE	TRUE	three	vanilla	one_step	FALSE	NA	NA	4;2;TRUE	NA	Network2228	40.34	6.92	81	180	1	0.128	13	0.063	11	8	NA	31	18	vanilla_one_step	47.260000000000005	0.79	0.44	15	4	19	91.7662935482247
TRUE	TRUE	FALSE	TRUE	three	vanilla	one_step	FALSE	NA	NA	4;2;TRUE	NA	Network2229	69.6	33.14	76	184	1	0.098	8	0.065	1	8	NA	34	24	vanilla_one_step	102.74	0.81	0.38	13	3	21	87.5
FALSE	TRUE	FALSE	TRUE	three	vanilla	one_step	FALSE	NA	NA	4;2;TRUE	NA	Network2230	43.54	6.52	84	158	1	0.063	13	0.112	9	12	NA	29	19	vanilla_one_step	50.06	0.78	0.41	14	4	20	94.28090415820634
TRUE	FALSE	FALSE	TRUE	three	vanilla	one_step	FALSE	NA	NA	4;2;TRUE	NA	Network2231	71.39999999999999	37.61	80	204	1	0.12	7	0.056	4	6	NA	39	27	vanilla_one_step	109.01	0.81	0.38	13	3	21	86.60254037844386
FALSE	FALSE	FALSE	TRUE	three	vanilla	one_step	FALSE	NA	NA	4;2;TRUE	NA	Network2232	45.36	11.57	78	152	1	0.111	11	0.075	6	10	NA	30	20	vanilla_one_step	56.93	0.79	0.44	15	4	19	91.7662935482247
TRUE	TRUE	TRUE	FALSE	three	vanilla	one_step	FALSE	NA	NA	4;2;TRUE	NA	Network2233	62.400000000000006	14.41	85	202	1	0.084	12	0.071	7	12	NA	32	22	vanilla_one_step	76.81	0.79	0.32	11	3	23	92.58200997725514
FALSE	TRUE	TRUE	FALSE	three	vanilla	one_step	FALSE	NA	NA	4;2;TRUE	NA	Network2234	38.26	5.12	84	150	1	0.057	10	0.078	9	5	NA	29	17	vanilla_one_step	43.379999999999995	0.82	0.41	14	3	20	85.96339850397344
TRUE	FALSE	TRUE	FALSE	three	vanilla	one_step	FALSE	NA	NA	4;2;TRUE	NA	Network2235	64.2	49.79	89	199	1	0.072	13	0.076	7	12	NA	31	20	vanilla_one_step	113.99	0.75	0.35	12	4	22	94.37293044088437
FALSE	FALSE	TRUE	FALSE	three	vanilla	one_step	FALSE	NA	NA	4;2;TRUE	NA	Network2236	39.44	3.25	83	144	1	0.081	11	0.077	11	6	NA	26	17	vanilla_one_step	42.69	0.82	0.41	14	3	20	84.01680504168058
TRUE	TRUE	FALSE	FALSE	three	vanilla	one_step	FALSE	NA	NA	4;2;TRUE	NA	Network2237	69.6	8.93	84	206	1	0.088	10	0.064	6	6	NA	34	24	vanilla_one_step	78.53	0.79	0.32	11	3	23	92.58200997725514
FALSE	TRUE	FALSE	FALSE	three	vanilla	one_step	FALSE	NA	NA	4;2;TRUE	NA	Network2238	42.94	4.07	83	150	1	0.092	9	0.083	6	5	NA	28	19	vanilla_one_step	47.01	0.82	0.41	14	3	20	84.01680504168058
TRUE	FALSE	FALSE	FALSE	three	vanilla	one_step	FALSE	NA	NA	4;2;TRUE	NA	Network2239	70.8	33.84	91	216	1	0.072	12	0.056	7	7	NA	33	22	vanilla_one_step	104.64	0.75	0.35	12	4	22	94.47254892295433
FALSE	FALSE	FALSE	FALSE	three	vanilla	one_step	FALSE	NA	NA	4;2;TRUE	NA	Network2240	44.37	12.66	89	163	1	0.08	13	0.063	13	6	NA	29	19	vanilla_one_step	57.03	0.84	0.47	16	3	18	80.83283595433883
TRUE	TRUE	TRUE	TRUE	three	vanilla	two_step	NA	NA	NA	1;3;TRUE	NA	Network2273	18.21	183.11	85	264	1	0.085	12	0.062	5	5	NA	41	24	vanilla_two_step	201.32	0.79	0.32	11	3	23	92.58200997725514
FALSE	TRUE	TRUE	TRUE	three	vanilla	two_step	NA	NA	NA	1;3;TRUE	NA	Network2274	8.98	5.43	51	110	1	0.14	11	0.066	4	6	NA	21	12	vanilla_two_step	14.41	0.87	0.38	13	2	21	73.02967433402215
TRUE	FALSE	TRUE	TRUE	three	vanilla	two_step	NA	NA	NA	1;3;TRUE	NA	Network2275	18.99	152.52	85	265	1	0.079	12	0.079	5	5	NA	41	24	vanilla_two_step	171.51000000000002	0.79	0.32	11	3	23	92.58200997725514
FALSE	FALSE	TRUE	TRUE	three	vanilla	two_step	NA	NA	NA	1;3;TRUE	NA	Network2276	9.71	7.32	53	100	1	0.138	7	0.067	4	6	NA	20	14	vanilla_two_step	17.03	0.86	0.35	12	2	22	75.59289460184544
TRUE	TRUE	FALSE	TRUE	three	vanilla	two_step	NA	NA	NA	1;3;TRUE	NA	Network2277	20.21	219.04	87	285	1	0.092	10	0.073	6	5	NA	42	24	vanilla_two_step	239.25	0.79	0.32	11	3	23	92.58200997725514
FALSE	TRUE	FALSE	TRUE	three	vanilla	two_step	NA	NA	NA	1;3;TRUE	NA	Network2278	10.63	8.24	56	133	1	0.134	10	0.113	4	4	NA	20	14	vanilla_two_step	18.87	0.79	0.32	11	3	23	93.09493362512627
TRUE	FALSE	FALSE	TRUE	three	vanilla	two_step	NA	NA	NA	1;3;TRUE	NA	Network2279	21.15	116.69	87	307	1	0.101	11	0.066	6	5	NA	43	25	vanilla_two_step	137.84	0.8	0.35	12	3	22	89.44271909999159
FALSE	FALSE	FALSE	TRUE	three	vanilla	two_step	NA	NA	NA	1;3;TRUE	NA	Network2280	10.95	13.31	65	166	1	0.134	10	0.068	4	6	NA	26	16	vanilla_two_step	24.26	0.86	0.35	12	2	22	75.59289460184544
TRUE	TRUE	TRUE	FALSE	three	vanilla	two_step	NA	NA	NA	1;3;TRUE	NA	Network2281	18.21	15.02	70	146	1	0.052	7	0.052	4	5	NA	21	16	vanilla_two_step	33.230000000000004	0.8	0.35	12	3	22	89.44271909999159
FALSE	TRUE	TRUE	FALSE	three	vanilla	two_step	NA	NA	NA	1;3;TRUE	NA	Network2282	8.55	3.72	47	77	1	0.101	7	0.08	0	6	NA	15	10	vanilla_two_step	12.27	0.85	0.32	11	2	23	78.44645405527362
TRUE	FALSE	TRUE	FALSE	three	vanilla	two_step	NA	NA	NA	1;3;TRUE	NA	Network2283	18.16	28.08	73	153	1	0.05	7	0.037	4	4	NA	21	16	vanilla_two_step	46.239999999999995	0.8	0.35	12	3	22	89.44271909999159
FALSE	FALSE	TRUE	FALSE	three	vanilla	two_step	NA	NA	NA	1;3;TRUE	NA	Network2284	8.92	4.9	51	87	1	0.085	7	0.066	0	6	NA	16	11	vanilla_two_step	13.82	0.85	0.32	11	2	23	78.44645405527362
TRUE	TRUE	FALSE	FALSE	three	vanilla	two_step	NA	NA	NA	1;3;TRUE	NA	Network2285	20.09	15.49	70	145	1	0.052	7	0.049	4	5	NA	21	16	vanilla_two_step	35.58	0.8	0.35	12	3	22	89.44271909999159
FALSE	TRUE	FALSE	FALSE	three	vanilla	two_step	NA	NA	NA	1;3;TRUE	NA	Network2286	10.18	4.06	51	87	1	0.097	7	0.072	0	6	NA	15	10	vanilla_two_step	14.239999999999998	0.85	0.32	11	2	23	78.44645405527362
TRUE	FALSE	FALSE	FALSE	three	vanilla	two_step	NA	NA	NA	1;3;TRUE	NA	Network2287	20.53	27.96	69	144	1	0.052	8	0.042	4	4	NA	19	15	vanilla_two_step	48.49	0.8	0.35	12	3	22	89.44271909999159
FALSE	FALSE	FALSE	FALSE	three	vanilla	two_step	NA	NA	NA	1;3;TRUE	NA	Network2288	10.89	7.09	55	97	1	0.077	7	0.067	0	6	NA	16	11	vanilla_two_step	17.98	0.85	0.32	11	2	23	78.44645405527362
TRUE	TRUE	TRUE	TRUE	three	vanilla	three_step	NA	NA	NA	1;3;TRUE	NA	Network2289	18.01	107.53	90	340	1	0.102	10	0.049	7	7	NA	52	36	vanilla_three_step	125.54	0.79	0.32	11	3	23	92.58200997725514
FALSE	TRUE	TRUE	TRUE	three	vanilla	three_step	NA	NA	NA	1;3;TRUE	NA	Network2290	9.09	9.05	55	139	1	0.124	11	0.084	6	6	NA	31	20	vanilla_three_step	18.14	0.88	0.41	14	2	20	72.87803974919983
TRUE	FALSE	TRUE	TRUE	three	vanilla	three_step	NA	NA	NA	1;3;TRUE	NA	Network2291	18.68	183.14	91	346	1	0.102	10	0.07	6	6	NA	52	36	vanilla_three_step	201.82	0.79	0.32	11	3	23	92.58200997725514
FALSE	FALSE	TRUE	TRUE	three	vanilla	three_step	NA	NA	NA	1;3;TRUE	NA	Network2292	9.39	12.28	56	122	1	0.126	9	0.093	7	6	NA	29	22	vanilla_three_step	21.67	0.87	0.38	13	2	21	75.61538914024004
TRUE	TRUE	FALSE	TRUE	three	vanilla	three_step	NA	NA	NA	1;3;TRUE	NA	Network2293	20.48	125.55	92	348	1	0.105	12	0.064	9	7	NA	50	35	vanilla_three_step	146.03	0.79	0.32	11	3	23	92.58200997725514
FALSE	TRUE	FALSE	TRUE	three	vanilla	three_step	NA	NA	NA	1;3;TRUE	NA	Network2294	10.6	11.83	59	156	1	0.124	8	0.084	5	4	NA	31	23	vanilla_three_step	22.43	0.75	0.35	12	4	22	93.23840000071793
TRUE	FALSE	FALSE	TRUE	three	vanilla	three_step	NA	NA	NA	1;3;TRUE	NA	Network2295	20.94	173.4	82	296	1	0.131	9	0.095	3	5	NA	38	28	vanilla_three_step	194.34	0.8	0.35	12	3	22	89.44271909999159
FALSE	FALSE	FALSE	TRUE	three	vanilla	three_step	NA	NA	NA	1;3;TRUE	NA	Network2296	11.11	18.52	68	193	1	0.127	11	0.081	7	6	NA	35	24	vanilla_three_step	29.63	0.87	0.38	13	2	21	75.2681158007715
TRUE	TRUE	TRUE	FALSE	three	vanilla	three_step	NA	NA	NA	1;3;TRUE	NA	Network2297	17.73	17.83	70	147	1	0.051	7	0.055	4	5	NA	21	16	vanilla_three_step	35.56	0.8	0.35	12	3	22	89.44271909999159
FALSE	TRUE	TRUE	FALSE	three	vanilla	three_step	NA	NA	NA	1;3;TRUE	NA	Network2298	8.57	5.8	47	76	1	0.104	7	0.087	0	6	NA	15	10	vanilla_three_step	14.37	0.85	0.32	11	2	23	78.44645405527362
TRUE	FALSE	TRUE	FALSE	three	vanilla	three_step	NA	NA	NA	1;3;TRUE	NA	Network2299	18.22	30.98	72	152	1	0.05	7	0.085	4	5	NA	21	16	vanilla_three_step	49.2	0.8	0.35	12	3	22	89.44271909999159
FALSE	FALSE	TRUE	FALSE	three	vanilla	three_step	NA	NA	NA	1;3;TRUE	NA	Network2300	8.81	6.37	51	86	1	0.087	7	0.072	0	6	NA	16	11	vanilla_three_step	15.18	0.85	0.32	11	2	23	78.44645405527362
TRUE	TRUE	FALSE	FALSE	three	vanilla	three_step	NA	NA	NA	1;3;TRUE	NA	Network2301	19.8	18.53	70	146	1	0.051	7	0.058	4	5	NA	21	16	vanilla_three_step	38.33	0.8	0.35	12	3	22	89.44271909999159
FALSE	TRUE	FALSE	FALSE	three	vanilla	three_step	NA	NA	NA	1;3;TRUE	NA	Network2302	10.44	5.48	51	84	1	0.095	7	0.081	0	6	NA	15	10	vanilla_three_step	15.92	0.85	0.32	11	2	23	78.44645405527362
TRUE	FALSE	FALSE	FALSE	three	vanilla	three_step	NA	NA	NA	1;3;TRUE	NA	Network2303	20.59	27.97	68	144	1	0.052	8	0.092	4	4	NA	19	15	vanilla_three_step	48.56	0.8	0.35	12	3	22	89.44271909999159
TRUE	TRUE	TRUE	TRUE	three	vanilla	one_step	FALSE	NA	NA	1;3;TRUE	NA	Network2305	18.22	149.4	60	146	1	0.098	11	0.074	3	10	NA	28	21	vanilla_one_step	167.62	0.86	0.35	12	2	22	75.59289460184544
FALSE	TRUE	TRUE	TRUE	three	vanilla	one_step	FALSE	NA	NA	1;3;TRUE	NA	Network2306	9.16	4.03	43	93	1	0.158	7	0.075	4	4	NA	13	7	vanilla_one_step	13.19	0.87	0.38	13	2	21	73.02967433402215
TRUE	FALSE	TRUE	TRUE	three	vanilla	one_step	FALSE	NA	NA	1;3;TRUE	NA	Network2307	19.07	120	62	155	1	0.096	10	0.106	3	9	NA	28	21	vanilla_one_step	139.07	0.86	0.35	12	2	22	75.59289460184544
